time,queue
567,66
569,0
570,64
572,0
573,73
575,0
576,64
578,0
579,66
581,0
582,61
584,0
585,60
587,0
588,71
590,0
591,78
593,0
594,64
596,0
597,61
599,0
600,68
602,0
603,63
605,0
606,68
608,0
609,74
611,0
612,61
614,0
615,75
617,0
618,66
620,0
621,71
623,0
624,60
626,0
627,73
629,0
630,63
632,0
633,71
635,0
636,91
638,0
639,51
641,0
642,70
644,0
645,78
647,0
648,76
650,0
651,63
653,0
654,64
656,0
657,65
659,0
660,61
662,0
663,57
665,0
666,72
668,0
669,77
671,0
672,59
674,0
675,61
677,0
678,64
680,0
681,63
683,0
684,56
686,0
687,77
689,0
690,72
692,0
693,52
695,0
696,59
698,0
699,57
701,0
702,76
704,0
705,57
707,0
708,60
710,0
711,68
713,0
714,65
716,0
717,62
719,0
720,53
722,0
723,59
725,0
726,65
728,0
729,54
731,0
732,74
734,0
735,78
737,0
738,75
740,0
741,75
743,0
744,52
746,0
747,58
749,0
750,63
752,0
753,65
755,0
756,70
758,0
759,64
761,0
762,64
764,0
765,77
767,0
768,78
770,0
771,67
773,0
774,62
776,0
777,69
779,0
780,85
782,0
783,62
785,0
786,75
788,0
789,54
791,0
792,78
794,0
795,61
797,0
798,64
800,0
801,80
803,0
804,64
806,0
807,70
809,0
810,63
812,0
813,48
815,0
816,61
818,0
819,72
821,0
822,55
824,0
825,82
827,0
828,49
830,0
831,71
833,0
834,72
836,0
837,56
839,0
840,71
842,0
843,76
845,0
846,68
848,0
849,69
851,0
852,57
854,0
855,66
857,0
858,63
860,0
861,70
863,0
864,77
866,0
867,55
869,0
870,70
872,0
873,80
875,0
876,62
878,0
879,59
881,0
882,69
884,0
885,61
887,0
888,66
890,0
891,62
893,0
894,59
896,0
897,64
899,0
900,80
902,0
903,79
905,0
906,53
908,0
909,52
911,0
912,77
914,0
915,54
917,0
918,68
920,0
921,58
923,0
924,79
926,0
927,78
929,0
930,56
932,0
933,73
935,0
936,74
938,0
939,75
941,0
942,75
944,0
945,66
947,0
948,67
950,0
951,77
953,0
954,69
956,0
957,76
959,0
960,52
962,0
963,70
965,0
966,64
968,0
969,54
971,0
972,56
974,0
975,68
977,0
978,67
980,0
981,58
983,0
984,77
986,0
987,58
989,0
990,67
992,0
993,52
995,0
996,74
998,0
999,51
1001,0
1002,64
1004,0
1005,67
1007,0
1008,71
1010,0
1011,72
1013,0
1014,67
1016,0
1017,76
1019,0
1020,69
1022,0
1023,61
1025,0
1026,69
1028,0
1029,66
1031,0
1032,68
1034,0
1035,55
1037,0
1038,70
1040,0
1041,65
1043,0
1044,67
1046,0
1047,61
1049,0
1050,94
1052,0
1053,65
1055,0
1056,47
1058,0
1059,71
1061,0
1062,65
1064,0
1065,69
1067,0
1068,67
1070,0
1071,66
1073,0
1074,88
1076,0
1077,50
1079,0
1080,75
1082,0
1083,64
1085,0
1086,71
1088,0
1089,70
1091,0
1092,68
1094,0
1095,64
1097,0
1098,62
1100,0
1101,67
1103,0
1104,59
1106,0
1107,62
1109,0
1110,63
1112,0
1113,69
1115,0
1116,66
1118,0
1119,68
1121,0
1122,64
1124,0
1125,66
1127,0
1128,65
1130,0
1131,67
1133,0
1134,60
1136,0
1137,66
1139,0
1140,66
1142,0
1143,51
1145,0
1146,67
1148,0
1149,68
1151,0
1152,64
1154,0
1155,75
1157,0
1158,71
1160,0
1161,60
1163,0
1164,69
1166,0
1167,63
1169,0
1170,70
1172,0
1173,77
1175,0
1176,69
1178,0
1179,54
1181,0
1182,64
1184,0
1185,71
1187,0
1188,70
1190,0
1191,50
1193,0
1194,69
1196,0
1197,65
1199,0
1200,71
1202,0
1203,63
1205,0
1206,69
1208,0
1209,75
1211,0
1212,52
1214,0
1215,74
1217,0
1218,59
1220,0
1221,81
1223,0
1224,63
1226,0
1227,64
1229,0
1230,49
1232,0
1233,70
1235,0
1236,61
1238,0
1239,73
1241,0
1242,64
1244,0
1245,63
1247,0
1248,54
1250,0
1251,67
1253,0
1254,64
1256,0
1257,75
1259,0
1260,80
1262,0
1263,64
1265,0
1266,66
1268,0
1269,70
1271,0
1272,76
1274,0
1275,67
1277,0
1278,62
1280,0
1281,77
1283,0
1284,60
1286,0
1287,88
1289,0
1290,57
1292,0
1293,68
1295,0
1296,70
1298,0
1299,52
1301,0
1302,60
1304,0
1305,76
1307,0
1308,65
1310,0
1311,59
1313,0
1314,68
1316,0
1317,68
1319,0
1320,60
1322,0
1323,76
1325,0
1326,64
1328,0
1329,65
1331,0
1332,62
1334,0
1335,73
1337,0
1338,70
1340,0
1341,53
1343,0
1344,68
1346,0
1347,59
1349,0
1350,74
1352,0
1353,75
1355,0
1356,68
1358,0
1359,58
1361,0
1362,49
1364,0
1365,59
1367,0
1368,69
1370,0
1371,65
1373,0
1374,76
1376,0
1377,62
1379,0
1380,63
1382,0
1383,69
1385,0
1386,74
1388,0
1389,68
1391,0
1392,76
1394,0
1395,59
1397,0
1398,66
1400,0
1401,75
1403,0
1404,79
1406,0
1407,61
1409,0
1410,74
1412,0
1413,67
1415,0
1416,75
1418,0
1419,75
1421,0
1422,65
1424,0
1425,70
1427,0
1428,72
1430,0
1431,61
1433,0
1434,59
1436,0
1437,57
1439,0
1440,62
1442,0
1443,83
1445,0
1446,64
1448,0
1449,64
1451,0
1452,84
1454,0
1455,62
1457,0
1458,74
1460,0
1461,70
1463,0
1464,63
1466,0
1467,63
1469,0
1470,58
1472,0
1473,69
1475,0
1476,70
1478,0
1479,60
1481,0
1482,70
1484,0
1485,63
1487,0
1488,61
1490,0
1491,71
1493,0
1494,60
1496,0
1497,59
1499,0
1500,59
1502,0
1503,75
1505,0
1506,67
1508,0
1509,74
1511,0
1512,77
1514,0
1515,78
1517,0
1518,59
1520,0
1521,63
1523,0
1524,62
1526,0
1527,69
1529,0
1530,63
1532,0
1533,61
1535,0
1536,68
1538,0
1539,55
1541,0
1542,66
1544,0
1545,66
1547,0
1548,73
1550,0
1551,61
1553,0
1554,58
1556,0
1557,73
1559,0
1560,79
1562,0
1563,56
1565,0
1566,67
1568,0
1569,66
1571,0
1572,67
1574,0
1575,60
1577,0
1578,74
1580,0
1581,57
1583,0
1584,60
1586,0
1587,75
1589,0
1590,73
1592,0
1593,76
1595,0
1596,58
1598,0
1599,80
1601,0
1602,67
1604,0
1605,80
1607,0
1608,61
1610,0
1611,65
1613,0
1614,58
1616,0
1617,58
1619,0
1620,68
1622,0
1623,54
1625,0
1626,64
1628,0
1629,79
1631,0
1632,64
1634,0
1635,71
1637,0
1638,75
1640,0
1641,70
1643,0
1644,71
1646,0
1647,61
1649,0
1650,64
1652,0
1653,62
1655,0
1656,73
1658,0
1659,73
1661,0
1662,70
1664,0
1665,66
1667,0
1668,70
1670,0
1671,81
1673,0
1674,65
1676,0
1677,67
1679,0
1680,69
1682,0
1683,69
1685,0
1686,79
1688,0
1689,72
1691,0
1692,62
1694,0
1695,52
1697,0
1698,58
1700,0
1701,71
1703,0
1704,68
1706,0
1707,48
1709,0
1710,78
1712,0
1713,73
1715,0
1716,69
1718,0
1719,75
1721,0
1722,66
1724,0
1725,56
1727,0
1728,57
1730,0
1731,67
1733,0
1734,61
1736,0
1737,67
1739,0
1740,76
1742,0
1743,67
1745,0
1746,66
1748,0
1749,79
1751,0
1752,69
1754,0
1755,57
1757,0
1758,59
1760,0
1761,65
1763,0
1764,64
1766,0
1767,61
1769,0
1770,72
1772,0
1773,72
1775,0
1776,72
1778,0
1779,65
1781,0
1782,70
1784,0
1785,91
1787,0
1788,67
1790,0
1791,72
1793,0
1794,64
1796,0
1797,56
1799,0
1800,68
1802,0
1803,60
1805,0
1806,59
1808,0
1809,65
1811,0
1812,54
1814,0
1815,73
1817,0
1818,70
1820,23
1821,57
1823,0
1824,97
1826,0
1827,57
1829,0
1830,64
1832,0
1833,52
1835,0
1836,71
1838,0
1839,58
1841,0
1842,72
1844,0
1845,74
1847,0
1848,52
1850,0
1851,75
1853,0
1854,62
1856,0
1857,62
1859,0
1860,62
1862,0
1863,68
1865,0
1866,79
1868,0
1869,72
1871,0
1872,57
1874,0
1875,52
1877,0
1878,62
1880,0
1881,57
1883,0
1884,55
1886,0
1887,82
1889,0
1890,75
1892,0
1893,63
1895,0
1896,63
1898,0
1899,64
1901,0
1902,61
1904,0
1905,50
1907,0
1908,76
1910,0
1911,66
1913,0
1914,63
1916,0
1917,85
1919,0
1920,63
1922,0
1923,73
1925,0
1926,68
1928,0
1929,53
1931,0
1932,60
1934,0
1935,70
1937,0
1938,71
1940,0
1941,74
1943,0
1944,74
1946,0
1947,70
1949,0
1950,79
1952,0
1953,67
1955,0
1956,75
1958,0
1959,71
1961,0
1962,69
1964,0
1965,74
1967,0
1968,63
1970,0
1971,71
1973,0
1974,63
1976,0
1977,64
1979,0
1980,66
1982,0
1983,65
1985,0
1986,62
1988,0
1989,61
1991,0
1992,62
1994,0
1995,64
1997,0
1998,70
2000,0
2001,74
2003,0
2004,63
2006,0
2007,81
2009,0
2010,50
2012,0
2013,70
2015,0
2016,66
2018,0
2019,73
2021,0
2022,72
2024,0
2025,56
2027,0
2028,67
2030,0
2031,59
2033,0
2034,62
2036,0
2037,72
2039,0
2040,66
2042,0
2043,56
2045,0
2046,74
2048,0
2049,51
2051,0
2052,65
2054,0
2055,64
2057,0
2058,69
2060,0
2061,80
2063,0
2064,67
2066,0
2067,68
2069,0
2070,64
2072,0
2073,66
2075,0
2076,60
2078,0
2079,70
2081,0
2082,59
2084,0
2085,68
2087,0
2088,59
2090,0
2091,62
2093,0
2094,59
2096,0
2097,60
2099,0
2100,66
2102,0
2103,53
2105,0
2106,64
2108,0
2109,64
2111,0
2112,62
2114,0
2115,67
2117,0
2118,64
2120,0
2121,66
2123,0
2124,58
2126,0
2127,59
2129,0
2130,65
2132,0
2133,66
2135,0
2136,75
2138,0
2139,67
2141,0
2142,55
2144,0
2145,66
2147,0
2148,63
2150,0
2151,60
2153,0
2154,74
2156,0
2157,73
2159,0
2160,68
2162,0
2163,92
2165,0
2166,71
2168,0
2169,71
2171,0
2172,72
2174,0
2175,51
2177,0
2178,66
2180,0
2181,65
2183,0
2184,60
2186,0
2187,70
2189,0
2190,66
2192,0
2193,62
2195,0
2196,61
2198,0
2199,81
2201,0
2202,73
2204,0
2205,74
2207,0
2208,75
2210,0
2211,58
2213,0
2214,50
2216,0
2217,61
2219,0
2220,57
2222,0
2223,75
2225,0
2226,66
2228,0
2229,58
2231,0
2232,74
2234,0
2235,72
2237,0
2238,72
2240,0
2241,92
2243,0
2244,72
2246,0
2247,66
2249,0
2250,75
2252,0
2253,72
2255,0
2256,71
2258,0
2259,73
2261,0
2262,68
2264,0
2265,79
2267,0
2268,59
2270,0
2271,62
2273,0
2274,63
2276,0
2277,66
2279,0
2280,55
2282,0
2283,67
2285,0
2286,86
2288,0
2289,72
2291,0
2292,65
2294,0
2295,68
2297,0
2298,71
2300,0
2301,76
2303,0
2304,60
2306,0
2307,60
2309,0
2310,55
2312,0
2313,77
2315,0
2316,64
2318,0
2319,59
2321,0
2322,63
2324,0
2325,81
2327,0
2328,72
2330,0
2331,71
2333,0
2334,67
2336,0
2337,65
2339,0
2340,64
2342,0
2343,64
2345,0
2346,52
2348,0
2349,93
2351,0
2352,58
2354,0
2355,76
2357,0
2358,58
2360,0
2361,73
2363,0
2364,59
2366,0
2367,65
2369,0
2370,72
2372,0
2373,68
2375,0
2376,68
2378,0
2379,68
2381,0
2382,72
2384,0
2385,69
2387,0
2388,43
2390,0
2391,58
2393,0
2394,63
2396,0
2397,62
2399,0
2400,78
2402,0
2403,65
2405,0
2406,66
2408,0
2409,51
2411,0
2412,77
2414,0
2415,61
2417,0
2418,74
2420,0
2421,67
2423,0
2424,66
2426,0
2427,62
2429,0
2430,58
2432,0
2433,69
2435,0
2436,66
2438,0
2439,57
2441,0
2442,56
2444,0
2445,60
2447,0
2448,63
2450,0
2451,68
2453,0
2454,67
2456,0
2457,63
2459,0
2460,74
2462,0
2463,55
2465,0
2466,58
2468,0
2469,66
2471,0
2472,69
2474,0
2475,87
2477,0
2478,72
2480,0
2481,54
2483,0
2484,65
2486,0
2487,67
2489,0
2490,61
2492,0
2493,65
2495,0
2496,73
2498,0
2499,70
2501,0
2502,60
2504,0
2505,73
2507,0
2508,54
2510,0
2511,62
2513,0
2514,60
2516,0
2517,74
2519,0
2520,70
2522,0
2523,82
2525,0
2526,59
2528,0
2529,66
2531,0
2532,68
2534,0
2535,62
2537,0
2538,60
2540,0
2541,60
2543,0
2544,76
2546,0
2547,72
2549,0
2550,63
2552,0
2553,78
2555,0
2556,66
2558,0
2559,69
2561,0
2562,64
2564,0
2565,68
2567,0
2568,69
2570,0
2571,62
2573,0
2574,72
2576,0
2577,81
2579,0
2580,62
2582,0
2583,64
2585,0
2586,69
2588,0
2589,64
2591,0
2592,84
2594,0
2595,70
2597,0
2598,66
2600,0
2601,72
2603,0
2604,58
2606,0
2607,64
2609,0
2610,57
2612,0
2613,62
2615,0
2616,66
2618,0
2619,73
2621,0
2622,52
2624,0
2625,58
2627,0
2628,71
2630,0
2631,53
2633,0
2634,70
2636,0
2637,67
2639,0
2640,72
2642,0
2643,85
2645,0
2646,60
2648,0
2649,79
2651,0
2652,68
2654,0
2655,58
2657,0
2658,57
2660,0
2661,61
2663,0
2664,73
2666,0
2667,57
2669,0
2670,72
2672,0
2673,67
2675,0
2676,64
2678,0
2679,68
2681,0
2682,60
2684,0
2685,65
2687,0
2688,70
2690,0
2691,58
2693,0
2694,69
2696,0
2697,69
2699,0
2700,75
2702,0
2703,77
2705,0
2706,61
2708,0
2709,65
2711,0
2712,77
2714,0
2715,64
2717,0
2718,81
2720,0
2721,70
2723,0
2724,64
2726,0
2727,66
2729,0
2730,69
2732,0
2733,70
2735,0
2736,64
2738,0
2739,61
2741,0
2742,54
2744,0
2745,59
2747,0
2748,67
2750,0
2751,64
2753,0
2754,69
2756,0
2757,80
2759,0
2760,75
2762,0
2763,77
2765,0
2766,60
2768,0
2769,82
2771,0
2772,56
2774,0
2775,63
2777,0
2778,72
2780,0
2781,72
2783,0
2784,51
2786,0
2787,72
2789,0
2790,69
2792,0
2793,59
2795,0
2796,77
2798,0
2799,55
2801,0
2802,69
2804,0
2805,52
2807,0
2808,54
2810,0
2811,59
2813,0
2814,56
2816,0
2817,62
2819,0
2820,75
2822,0
2823,65
2825,0
2826,81
2828,0
2829,57
2831,0
2832,67
2834,0
2835,67
2837,0
2838,73
2840,0
2841,70
2843,0
2844,64
2846,0
2847,64
2849,0
2850,61
2852,0
2853,67
2855,0
2856,77
2858,0
2859,73
2861,0
2862,71
2864,0
2865,83
2867,0
2868,65
2870,0
2871,63
2873,0
2874,68
2876,0
2877,61
2879,0
2880,79
2882,0
2883,60
2885,0
2886,61
2888,0
2889,55
2891,0
2892,69
2894,0
2895,76
2897,0
2898,77
2900,0
2901,60
2903,0
2904,75
2906,0
2907,74
2909,0
2910,76
2912,0
2913,83
2915,0
2916,71
2918,0
2919,63
2921,0
2922,74
2924,0
2925,47
2927,0
2928,60
2930,0
2931,65
2933,0
2934,58
2936,0
2937,79
2939,0
2940,71
2942,0
2943,61
2945,0
2946,56
2948,0
2949,63
2951,0
2952,77
2954,0
2955,73
2957,0
2958,73
2960,0
2961,58
2963,0
2964,56
2966,0
2967,75
2969,0
2970,71
2972,0
2973,65
2975,0
2976,76
2978,0
2979,67
2981,0
2982,70
2984,0
2985,91
2987,0
2988,68
2990,0
2991,65
2993,0
2994,65
2996,0
2997,61
2999,0
3000,57
3002,0
3003,60
3005,0
3006,71
3008,0
3009,80
3011,0
3012,75
3014,0
3015,71
3017,0
3018,58
3020,0
3021,62
3023,0
3024,71
3026,0
3027,72
3029,0
3030,84
3032,0
3033,72
3035,0
3036,75
3038,0
3039,73
3041,0
3042,67
3044,0
3045,79
3047,0
3048,55
3050,0
3051,56
3053,0
3054,66
3056,0
3057,68
3059,0
3060,67
3062,0
3063,65
3065,0
3066,63
3068,0
3069,73
3071,0
3072,67
3074,0
3075,68
3077,0
3078,61
3080,0
3081,68
3083,0
3084,56
3086,0
3087,77
3089,0
3090,64
3092,0
3093,64
3095,0
3096,83
3098,0
3099,71
3101,0
3102,53
3104,0
3105,74
3107,0
3108,75
3110,0
3111,44
3113,0
3114,79
3116,0
3117,62
3119,0
3120,74
3122,0
3123,69
3125,0
3126,66
3128,0
3129,64
3131,0
3132,58
3134,0
3135,65
3137,0
3138,66
3140,0
3141,73
3143,0
3144,66
3146,0
3147,84
3149,0
3150,61
3152,0
3153,59
3155,0
3156,64
3158,0
3159,61
3161,0
3162,77
3164,0
3165,59
3167,0
3168,66
3170,0
3171,55
3173,0
3174,66
3176,0
3177,67
3179,0
3180,71
3182,0
3183,66
3185,0
3186,70
3188,0
3189,67
3191,0
3192,63
3194,0
3195,63
3197,0
3198,78
3200,0
3201,52
3203,0
3204,80
3206,0
3207,75
3209,0
3210,66
3212,0
3213,67
3215,0
3216,67
3218,0
3219,61
3221,0
3222,57
3224,0
3225,64
3227,0
3228,70
3230,0
3231,55
3233,0
3234,67
3236,0
3237,66
3239,0
3240,64
3242,0
3243,73
3245,0
3246,64
3248,0
3249,57
3251,0
3252,71
3254,0
3255,82
3257,0
3258,89
3260,0
3261,70
3263,0
3264,67
3266,0
3267,82
3269,0
3270,71
3272,0
3273,66
3275,0
3276,79
3278,0
3279,63
3281,0
3282,82
3284,0
3285,49
3287,0
3288,65
3290,0
3291,59
3293,0
3294,69
3296,0
3297,59
3299,0
3300,75
3302,0
3303,90
3305,0
3306,62
3308,0
3309,77
3311,0
3312,68
3314,0
3315,64
3317,0
3318,69
3320,0
3321,64
3323,0
3324,76
3326,0
3327,55
3329,0
3330,60
3332,0
3333,61
3335,0
3336,67
3338,0
3339,71
3341,0
3342,68
3344,0
3345,49
3347,0
3348,60
3350,0
3351,69
3353,0
3354,74
3356,0
3357,63
3359,0
3360,84
3362,0
3363,61
3365,0
3366,64
3368,0
3369,59
3371,0
3372,65
3374,0
3375,65
3377,0
3378,62
3380,0
3381,55
3383,0
3384,66
3386,0
3387,66
3389,0
3390,66
3392,0
3393,73
3395,0
3396,71
3398,0
3399,77
3401,0
3402,70
3404,0
3405,73
3407,0
3408,53
3410,0
3411,64
3413,0
3414,58
3416,0
3417,68
3419,0
3420,74
3422,0
3423,64
3425,0
3426,70
3428,0
3429,61
3431,0
3432,60
3434,0
3435,71
3437,0
3438,65
3440,0
3441,68
3443,0
3444,73
3446,0
3447,72
3449,0
3450,63
3452,0
3453,64
3455,0
3456,56
3458,0
3459,79
3461,0
3462,67
3464,0
3465,59
3467,0
3468,58
3470,0
3471,60
3473,0
3474,60
3476,0
3477,73
3479,0
3480,63
3482,0
3483,65
3485,0
3486,72
3488,0
3489,74
3491,0
3492,58
3494,0
3495,65
3497,0
3498,66
3500,0
3501,65
3503,0
3504,66
3506,0
3507,64
3509,0
3510,74
3512,0
3513,53
3515,0
3516,63
3518,0
3519,72
3521,0
3522,67
3524,0
3525,62
3527,0
3528,65
3530,0
3531,77
3533,0
3534,61
3536,0
3537,53
3539,0
3540,68
3542,0
3543,63
3545,0
3546,59
3548,0
3549,63
3551,0
3552,59
3554,0
3555,73
3557,0
3558,71
3560,0
3561,60
3563,0
3564,64
3566,0
3567,67
3569,0
3570,76
3572,0
3573,71
3575,0
3576,62
3578,0
3579,62
3581,0
3582,66
3584,0
3585,56
3587,0
3588,62
3590,0
3591,52
3593,0
3594,54
3596,0
3597,65
3599,0
3600,59
3602,0
3603,69
3605,0
3606,74
3608,0
3609,59
3611,0
3612,78
3614,0
3615,67
3617,0
3618,66
3620,0
3621,65
3623,0
3624,62
3626,0
3627,70
3629,0
3630,58
3632,0
3633,71
3635,0
3636,74
3638,0
3639,78
3641,0
3642,67
3644,0
3645,70
3647,0
3648,69
3650,0
3651,66
3653,0
3654,66
3656,0
3657,65
3659,0
3660,63
3662,0
3663,61
3665,0
3666,76
3668,0
3669,78
3671,0
3672,53
3674,0
3675,67
3677,0
3678,62
3680,0
3681,82
3683,0
3684,68
3686,0
3687,65
3689,0
3690,74
3692,0
3693,72
3695,0
3696,77
3698,0
3699,68
3701,0
3702,69
3704,0
3705,53
3707,0
3708,82
3710,0
3711,54
3713,0
3714,57
3716,0
3717,73
3719,0
3720,59
3722,0
3723,71
3725,0
3726,78
3728,0
3729,75
3731,0
3732,70
3734,0
3735,63
3737,0
3738,93
3740,0
3741,70
3743,0
3744,56
3746,0
3747,58
3749,0
3750,55
3752,0
3753,60
3755,0
3756,60
3758,0
3759,62
3761,0
3762,74
3764,0
3765,56
3767,0
3768,68
3770,0
3771,66
3773,0
3774,74
3776,0
3777,73
3779,0
3780,70
3782,0
3783,59
3785,0
3786,66
3788,0
3789,74
3791,0
3792,67
3794,0
3795,60
3797,0
3798,61
3800,0
3801,67
3803,0
3804,63
3806,0
3807,70
3809,0
3810,53
3812,0
3813,53
3815,0
3816,68
3818,0
3819,78
3821,0
3822,54
3824,0
3825,68
3827,0
3828,61
3830,0
3831,63
3833,0
3834,64
3836,0
3837,57
3839,0
3840,65
3842,0
3843,64
3845,0
3846,58
3848,0
3849,56
3851,0
3852,62
3854,0
3855,80
3857,0
3858,74
3860,0
3861,60
3863,0
3864,71
3866,0
3867,66
3869,0
3870,67
3872,0
3873,74
3875,0
3876,74
3878,0
3879,71
3881,0
3882,82
3884,0
3885,55
3887,0
3888,66
3890,0
3891,57
3893,0
3894,80
3896,0
3897,82
3899,0
3900,63
3902,0
3903,62
3905,0
3906,62
3908,0
3909,58
3911,0
3912,61
3914,0
3915,62
3917,0
3918,52
3920,0
3921,64
3923,0
3924,55
3926,0
3927,69
3929,0
3930,67
3932,0
3933,86
3935,0
3936,68
3938,0
3939,75
3941,0
3942,64
3944,0
3945,66
3947,0
3948,43
3950,0
3951,66
3953,0
3954,63
3956,0
3957,58
3959,0
3960,71
3962,0
3963,74
3965,0
3966,68
3968,0
3969,66
3971,0
3972,65
3974,0
3975,67
3977,0
3978,77
3980,0
3981,66
3983,0
3984,62
3986,0
3987,80
3989,0
3990,74
3992,0
3993,42
3995,0
3996,58
3998,0
3999,65
4001,0
4002,66
4004,0
4005,57
4007,0
4008,80
4010,0
4011,72
4013,0
4014,66
4016,0
4017,48
4019,0
4020,70
4022,0
4023,77
4025,0
4026,69
4028,0
4029,66
4031,0
4032,64
4034,0
4035,55
4037,0
4038,48
4040,0
4041,89
4043,0
4044,62
4046,0
4047,47
4049,0
4050,63
4052,0
4053,51
4055,0
4056,63
4058,0
4059,48
4061,0
4062,77
4064,0
4065,59
4067,0
4068,71
4070,0
4071,76
4073,0
4074,55
4076,0
4077,74
4079,0
4080,72
4082,0
4083,59
4085,0
4086,51
4088,0
4089,79
4091,0
4092,89
4094,0
4095,70
4097,0
4098,53
4100,0
4101,72
4103,0
4104,68
4106,0
4107,77
4109,0
4110,64
4112,0
4113,63
4115,0
4116,65
4118,0
4119,80
4121,0
4122,67
4124,0
4125,62
4127,0
4128,59
4130,0
4131,64
4133,0
4134,65
4136,0
4137,70
4139,0
4140,62
4142,0
4143,63
4145,0
4146,75
4148,0
4149,72
4151,0
4152,62
4154,0
4155,79
4157,0
4158,73
4160,0
4161,80
4163,0
4164,60
4166,0
4167,61
4169,0
4170,70
4172,0
4173,66
4175,0
4176,56
4178,0
4179,77
4181,0
4182,62
4184,0
4185,63
4187,0
4188,61
4190,0
4191,70
4193,0
4194,78
4196,0
4197,72
4199,0
4200,53
4202,0
4203,47
4205,0
4206,82
4208,0
4209,58
4211,0
4212,71
4214,0
4215,53
4217,0
4218,71
4220,0
4221,63
4223,0
4224,71
4226,0
4227,66
4229,0
4230,77
4232,0
4233,61
4235,0
4236,61
4238,0
4239,78
4241,0
4242,65
4244,0
4245,70
4247,0
4248,79
4250,0
4251,65
4253,0
4254,61
4256,0
4257,71
4259,0
4260,68
4262,0
4263,62
4265,0
4266,68
4268,0
4269,68
4271,0
4272,72
4274,0
4275,82
4277,0
4278,74
4280,0
4281,65
4283,0
4284,63
4286,0
4287,68
4289,0
4290,68
4292,0
4293,78
4295,0
4296,62
4298,0
4299,64
4301,0
4302,58
4304,0
4305,72
4307,0
4308,65
4310,0
4311,69
4313,0
4314,69
4316,0
4317,60
4319,0
4320,70
4322,0
4323,51
4325,0
4326,56
4328,0
4329,53
4331,0
4332,61
4334,0
4335,76
4337,0
4338,60
4340,0
4341,78
4343,0
4344,59
4346,0
4347,60
4349,0
4350,71
4352,0
4353,59
4355,0
4356,63
4358,0
4359,72
4361,0
4362,60
4364,0
4365,78
4367,0
4368,59
4370,0
4371,76
4373,0
4374,66
4376,0
4377,69
4379,0
4380,60
4382,0
4383,81
4385,0
4386,65
4388,0
4389,67
4391,0
4392,65
4394,0
4395,71
4397,0
