time,queue
567,1022
569,869
570,1073
572,856
573,1048
575,652
576,997
578,683
579,800
581,533
582,854
584,464
585,706
587,538
588,625
590,455
591,719
593,359
594,612
596,218
597,515
599,199
600,389
602,198
603,352
605,256
606,346
608,294
609,415
611,323
612,441
614,163
615,498
617,215
618,330
620,271
621,388
623,199
624,428
626,342
627,378
629,257
630,489
632,37
633,411
635,102
636,206
638,43
639,279
641,0
642,207
644,68
645,174
647,284
648,241
650,110
651,446
653,13
654,259
656,50
657,183
659,76
660,195
662,53
663,242
665,140
666,208
668,132
669,304
671,78
672,291
674,131
675,236
677,34
678,299
680,0
681,200
683,5
684,158
686,0
687,156
689,201
690,166
692,133
693,393
695,0
696,297
698,0
699,156
701,5
702,176
704,0
705,167
707,0
708,146
710,0
711,166
713,0
714,147
716,0
717,153
719,195
720,173
722,62
723,368
725,0
726,220
728,74
729,166
731,136
732,225
734,288
735,298
737,321
738,445
740,241
741,498
743,271
744,395
746,456
747,435
749,253
750,612
752,403
753,440
755,412
756,564
758,195
759,556
761,102
762,388
764,36
765,266
767,0
768,200
770,0
771,157
773,19
774,156
776,0
777,197
779,224
780,161
782,232
783,426
785,211
786,412
788,186
789,380
791,242
792,341
794,28
795,404
797,178
798,183
800,166
801,321
803,15
804,313
806,131
807,185
809,221
810,301
812,187
813,366
815,324
816,371
818,313
819,477
821,386
822,499
824,346
825,542
827,356
828,501
830,324
831,520
833,433
834,486
836,275
837,566
839,287
840,428
842,129
843,473
845,119
846,306
848,143
849,293
851,26
852,302
854,10
855,173
857,0
858,181
860,47
861,143
863,115
864,227
866,83
867,273
869,0
870,249
872,0
873,168
875,4
876,180
878,121
879,154
881,88
882,279
884,98
885,247
887,0
888,258
890,0
891,166
893,62
894,167
896,0
897,220
899,13
900,135
902,30
903,188
905,0
906,209
908,0
909,168
911,66
912,143
914,0
915,219
917,0
918,151
920,0
921,172
923,0
924,150
926,0
927,143
929,0
930,146
932,0
933,160
935,47
936,171
938,0
939,201
941,0
942,146
944,87
945,170
947,0
948,248
950,130
951,164
953,159
954,309
956,262
957,351
959,405
960,410
962,527
963,574
965,468
966,691
968,421
969,632
971,361
972,584
974,424
975,526
977,505
978,583
980,420
981,668
983,301
984,569
986,126
987,442
989,173
990,310
992,349
993,339
995,292
996,519
998,358
999,448
1001,220
1002,532
1004,187
1005,369
1007,82
1008,344
1010,200
1011,260
1013,8
1014,350
1016,113
1017,157
1019,220
1020,274
1022,245
1023,385
1025,253
1026,420
1028,243
1029,412
1031,254
1032,393
1034,348
1035,431
1037,347
1038,498
1040,325
1041,487
1043,365
1044,500
1046,125
1047,521
1049,191
1050,282
1052,0
1053,367
1055,38
1056,136
1058,205
1059,205
1061,225
1062,363
1064,380
1065,388
1067,498
1068,552
1070,440
1071,655
1073,541
1074,630
1076,503
1077,700
1079,511
1080,670
1082,457
1083,656
1085,514
1086,613
1088,549
1089,658
1091,544
1092,718
1094,378
1095,714
1097,218
1098,542
1100,121
1101,380
1103,0
1104,284
1106,0
1107,175
1109,0
1110,158
1112,81
1113,174
1115,179
1116,266
1118,90
1119,356
1121,98
1122,241
1124,0
1125,275
1127,48
1128,162
1130,166
1131,207
1133,136
1134,313
1136,163
1137,301
1139,113
1140,334
1142,285
1143,265
1145,323
1146,450
1148,267
1149,487
1151,41
1152,412
1154,0
1155,184
1157,0
1158,167
1160,0
1161,143
1163,0
1164,167
1166,36
1167,185
1169,0
1170,208
1172,15
1173,162
1175,0
1176,186
1178,122
1179,170
1181,243
1182,281
1184,235
1185,388
1187,132
1188,404
1190,37
1191,295
1193,0
1194,208
1196,0
1197,164
1199,12
1200,154
1202,75
1203,180
1205,9
1206,234
1208,127
1209,176
1211,76
1212,305
1214,0
1215,237
1217,0
1218,162
1220,82
1221,162
1223,21
1224,218
1226,0
1227,189
1229,145
1230,176
1232,61
1233,295
1235,145
1236,214
1238,29
1239,289
1241,24
1242,192
1244,71
1245,194
1247,0
1248,270
1250,0
1251,137
1253,0
1254,150
1256,28
1257,149
1259,67
1260,170
1262,0
1263,236
1265,12
1266,156
1268,17
1269,181
1271,0
1272,166
1274,45
1275,149
1277,0
1278,205
1280,0
1281,154
1283,0
1284,186
1286,33
1287,161
1289,99
1290,180
1292,0
1293,266
1295,0
1296,153
1298,0
1299,179
1301,0
1302,159
1304,0
1305,149
1307,0
1308,154
1310,0
1311,166
1313,0
1314,172
1316,23
1317,168
1319,0
1320,167
1322,18
1323,173
1325,0
1326,170
1328,91
1329,155
1331,75
1332,256
1334,115
1335,247
1337,65
1338,286
1340,0
1341,241
1343,44
1344,165
1346,105
1347,195
1349,35
1350,275
1352,169
1353,212
1355,288
1356,339
1358,144
1359,441
1361,85
1362,317
1364,208
1365,251
1367,148
1368,367
1370,159
1371,326
1373,289
1374,347
1376,132
1377,457
1379,111
1380,304
1382,209
1383,269
1385,206
1386,375
1388,69
1389,391
1391,61
1392,242
1394,0
1395,220
1397,0
1398,161
1400,0
1401,172
1403,10
1404,159
1406,0
1407,182
1409,140
1410,167
1412,124
1413,303
1415,0
1416,294
1418,3
1419,163
1421,45
1422,169
1424,34
1425,225
1427,37
1428,190
1430,13
1431,203
1433,11
1434,171
1436,0
1437,183
1439,0
1440,137
1442,0
1443,140
1445,93
1446,152
1448,65
1449,233
1451,218
1452,228
1454,408
1455,397
1457,345
1458,551
1460,296
1461,498
1463,404
1464,485
1466,294
1467,572
1469,188
1470,470
1472,159
1473,348
1475,0
1476,321
1478,124
1479,148
1481,229
1482,281
1484,140
1485,389
1487,37
1488,316
1490,0
1491,201
1493,102
1494,176
1496,37
1497,263
1499,9
1500,193
1502,0
1503,167
1505,34
1506,166
1508,126
1509,168
1511,155
1512,299
1514,59
1515,329
1517,0
1518,215
1520,98
1521,159
1523,0
1524,273
1526,0
1527,182
1529,3
1530,176
1532,167
1533,163
1535,77
1536,354
1538,63
1539,229
1541,189
1542,217
1544,110
1545,352
1547,168
1548,261
1550,342
1551,343
1553,330
1554,509
1556,260
1557,497
1559,211
1560,441
1562,289
1563,367
1565,191
1566,432
1568,53
1569,358
1571,0
1572,232
1574,18
1575,162
1577,0
1578,174
1580,18
1581,167
1583,0
1584,186
1586,0
1587,153
1589,55
1590,191
1592,0
1593,244
1595,0
1596,182
1598,0
1599,164
1601,0
1602,158
1604,0
1605,167
1607,107
1608,155
1610,0
1611,294
1613,0
1614,150
1616,64
1617,167
1619,24
1620,213
1622,0
1623,196
1625,204
1626,184
1628,278
1629,347
1631,272
1632,454
1634,371
1635,452
1637,223
1638,541
1640,403
1641,405
1643,410
1644,584
1646,363
1647,559
1649,371
1650,518
1652,351
1653,538
1655,348
1656,531
1658,486
1659,501
1661,487
1662,640
1664,167
1665,630
1667,263
1668,333
1670,80
1671,433
1673,97
1674,254
1676,0
1677,251
1679,0
1680,160
1682,59
1683,164
1685,69
1686,227
1688,169
1689,224
1691,359
1692,335
1694,219
1695,518
1697,141
1698,397
1700,72
1701,294
1703,164
1704,251
1706,183
1707,332
1709,192
1710,321
1712,0
1713,353
1715,0
1716,161
1718,25
1719,172
1721,64
1722,198
1724,114
1725,223
1727,162
1728,287
1730,111
1731,335
1733,191
1734,278
1736,45
1737,336
1739,81
1740,201
1742,44
1743,251
1745,150
1746,214
1748,382
1749,322
1751,250
1752,540
1754,160
1755,411
1757,192
1758,337
1760,286
1761,343
1763,196
1764,437
1766,367
1767,348
1769,407
1770,520
1772,487
1773,579
1775,305
1776,667
1778,277
1779,451
1781,406
1782,432
1784,286
1785,559
1787,322
1788,454
1790,279
1791,490
1793,281
1794,430
1796,176
1797,415
1799,0
1800,331
1802,82
1803,163
1805,100
1806,242
1808,97
1809,253
1811,0
1812,252
1814,92
1815,167
1817,61
1818,253
1820,0
1821,206
1823,37
1824,179
1826,0
1827,190
1829,0
1830,141
1832,179
1833,184
1835,331
1836,345
1838,436
1839,491
1841,453
1842,595
1844,610
1845,625
1847,666
1848,740
1850,733
1851,836
1853,760
1854,902
1856,835
1857,910
1859,871
1860,1032
1862,763
1863,1044
1865,717
1866,938
1868,722
1869,878
1871,603
1872,873
1874,710
1875,771
1877,791
1878,876
1880,660
1881,972
1883,506
1884,816
1886,392
1887,652
1889,290
1890,556
1892,96
1893,442
1895,39
1896,261
1898,0
1899,229
1901,167
1902,160
1904,44
1905,321
1907,22
1908,199
1910,47
1911,192
1913,69
1914,214
1916,0
1917,258
1919,5
1920,150
1922,23
1923,175
1925,112
1926,163
1928,20
1929,295
1931,0
1932,204
1934,32
1935,160
1937,51
1938,173
1940,0
1941,182
1943,0
1944,180
1946,47
1947,190
1949,19
1950,214
1952,20
1953,204
1955,72
1956,205
1958,55
1959,218
1961,40
1962,241
1964,127
1965,195
1967,60
1968,276
1970,27
1971,225
1973,12
1974,176
1976,0
1977,166
1979,0
1980,142
1982,7
1983,160
1985,97
1986,156
1988,10
1989,268
1991,41
1992,167
1994,6
1995,208
1997,117
1998,159
2000,238
2001,287
2003,28
2004,399
2006,12
2007,166
2009,58
2010,186
2012,0
2013,210
2015,75
2016,150
2018,207
2019,243
2021,90
2022,371
2024,144
2025,289
2027,176
2028,329
2030,224
2031,323
2033,174
2034,369
2036,220
2037,354
2039,551
2040,375
2042,774
2043,723
2045,818
2046,951
2048,887
2049,979
2051,887
2052,1049
2054,887
2055,1072
2057,777
2058,1041
2060,866
2061,924
2063,904
2064,1018
2066,904
2067,1061
2069,978
2070,1059
2072,869
2073,1145
2075,1000
2076,1031
2078,908
2079,1166
2081,814
2082,1091
2084,722
2085,975
2087,729
2088,874
2090,689
2091,891
2093,720
2094,825
2096,597
2097,878
2099,639
2100,743
2102,674
2103,794
2105,794
2106,848
2108,696
2109,981
2111,762
2112,840
2114,693
2115,919
2117,392
2118,834
2120,358
2121,552
2123,340
2124,504
2126,369
2127,493
2129,263
2130,549
2132,268
2133,442
2135,219
2136,422
2138,254
2139,365
2141,319
2142,404
2144,164
2145,496
2147,58
2148,335
2150,49
2151,217
2153,0
2154,209
2156,0
2157,143
2159,112
2160,164
2162,26
2163,281
2165,32
2166,176
2168,0
2169,186
2171,43
2172,162
2174,180
2175,197
2177,246
2178,341
2180,262
2181,387
2183,47
2184,427
2186,151
2187,240
2189,267
2190,305
2192,581
2193,445
2195,431
2196,745
2198,456
2199,608
2201,390
2202,618
2204,363
2205,560
2207,412
2208,514
2210,199
2211,559
2213,216
2214,362
2216,207
2217,381
2219,299
2220,366
2222,141
2223,438
2225,34
2226,298
2228,0
2229,197
2231,0
2232,148
2234,0
2235,167
2237,178
2238,151
2240,228
2241,350
2243,99
2244,412
2246,93
2247,256
2249,97
2250,267
2252,84
2253,255
2255,10
2256,263
2258,67
2259,172
2261,264
2262,254
2264,297
2265,418
2267,532
2268,447
2270,557
2271,715
2273,515
2274,746
2276,543
2277,656
2279,548
2280,691
2282,469
2283,712
2285,413
2286,642
2288,343
2289,572
2291,358
2292,503
2294,387
2295,530
2297,400
2298,523
2300,418
2301,575
2303,515
2304,580
2306,364
2307,688
2309,300
2310,534
2312,171
2313,453
2315,161
2316,335
2318,257
2319,328
2321,307
2322,407
2324,404
2325,462
2327,300
2328,551
2330,136
2331,470
2333,163
2334,310
2336,319
2337,305
2339,381
2340,487
2342,202
2343,539
2345,112
2346,367
2348,0
2349,297
2351,12
2352,154
2354,0
2355,170
2357,117
2358,155
2360,153
2361,283
2363,67
2364,297
2366,0
2367,235
2369,137
2370,165
2372,299
2373,292
2375,350
2376,458
2378,387
2379,517
2381,527
2382,579
2384,594
2385,708
2387,626
2388,772
2390,541
2391,785
2393,737
2394,704
2396,688
2397,896
2399,555
2400,845
2402,602
2403,708
2405,565
2406,769
2408,670
2409,733
2411,495
2412,820
2414,491
2415,651
2417,523
2418,669
2420,373
2421,696
2423,445
2424,558
2426,546
2427,631
2429,451
2430,717
2432,435
2433,634
2435,278
2436,603
2438,201
2439,434
2441,226
2442,370
2444,205
2445,399
2447,411
2448,361
2450,417
2451,599
2453,459
2454,588
2456,378
2457,622
2459,358
2460,541
2462,329
2463,533
2465,191
2466,490
2468,255
2469,340
2471,391
2472,410
2474,474
2475,531
2477,557
2478,636
2480,475
2481,736
2483,552
2484,648
2486,526
2487,738
2489,456
2490,703
2492,606
2493,615
2495,620
2496,759
2498,762
2499,762
2501,864
2502,898
2504,830
2505,1010
2507,983
2508,994
2510,1112
2511,1148
2513,1086
2514,1265
2516,953
2517,1240
2519,879
2520,1140
2522,826
2523,1033
2525,672
2526,978
2528,893
2529,843
2531,973
2532,1075
2534,945
2535,1128
2537,963
2538,1111
2540,970
2541,1117
2543,899
2544,1137
2546,889
2547,1047
2549,716
2550,1053
2552,653
2553,875
2555,629
2556,841
2558,633
2559,779
2561,540
2562,805
2564,784
2565,700
2567,868
2568,936
2570,864
2571,1019
2573,876
2574,1017
2576,813
2577,1028
2579,917
2580,974
2582,853
2583,1069
2585,854
2586,1031
2588,885
2589,1002
2591,864
2592,1042
2594,932
2595,1034
2597,905
2598,1102
2600,966
2601,1058
2603,1101
2604,1120
2606,911
2607,1263
2609,845
2610,1082
2612,842
2613,1004
2615,799
2616,993
2618,676
2619,965
2621,733
2622,860
2624,799
2625,894
2627,585
2628,951
2630,567
2631,723
2633,797
2634,731
2636,767
2637,978
2639,752
2640,917
2642,793
2643,902
2645,578
2646,954
2648,547
2649,742
2651,540
2652,722
2654,516
2655,698
2657,588
2658,681
2660,573
2661,748
2663,706
2664,715
2666,542
2667,879
2669,389
2670,702
2672,207
2673,577
2675,132
2676,373
2678,208
2679,282
2681,319
2682,371
2684,75
2685,475
2687,28
2688,220
2690,61
2691,201
2693,0
2694,219
2696,136
2697,170
2699,168
2700,291
2702,285
2703,335
2705,114
2706,456
2708,163
2709,290
2711,276
2712,330
2714,183
2715,440
2717,147
2718,349
2720,0
2721,317
2723,0
2724,180
2726,0
2727,163
2729,0
2730,130
2732,120
2733,168
2735,188
2736,263
2738,159
2739,345
2741,187
2742,337
2744,303
2745,321
2747,221
2748,462
2750,86
2751,386
2753,19
2754,252
2756,0
2757,176
2759,0
2760,176
2762,0
2763,151
2765,12
2766,155
2768,0
2769,152
2771,0
2772,174
2774,95
2775,189
2777,59
2778,254
2780,283
2781,222
2783,268
2784,443
2786,393
2787,462
2789,356
2790,555
2792,294
2793,490
2795,314
2796,454
2798,436
2799,474
2801,505
2802,586
2804,577
2805,691
2807,746
2808,743
2810,723
2811,935
2813,658
2814,883
2816,684
2817,841
2819,633
2820,828
2822,489
2823,786
2825,503
2826,662
2828,371
2829,663
2831,401
2832,545
2834,341
2835,571
2837,223
2838,502
2840,380
2841,401
2843,352
2844,530
2846,359
2847,499
2849,360
2850,504
2852,441
2853,515
2855,586
2856,615
2858,707
2859,772
2861,707
2862,864
2864,808
2865,893
2867,862
2868,988
2870,829
2871,1030
2873,865
2874,989
2876,721
2877,1014
2879,657
2880,906
2882,799
2883,818
2885,796
2886,951
2888,809
2889,979
2891,873
2892,985
2894,1091
2895,1034
2897,1083
2898,1271
2900,1216
2901,1270
2903,1150
2904,1403
2906,971
2907,1293
2909,1030
2910,1123
2912,847
2913,1225
2915,978
2916,998
2918,1044
2919,1127
2921,1182
2922,1219
2924,1130
2925,1359
2927,1043
2928,1319
2930,1059
2931,1194
2933,1128
2934,1221
2936,1020
2937,1274
2939,842
2940,1192
2942,801
2943,997
2945,798
2946,968
2948,777
2949,954
2951,797
2952,952
2954,824
2955,966
2957,670
2958,989
2960,865
2961,848
2963,964
2964,1007
2966,869
2967,1131
2969,810
2970,1021
2972,818
2973,968
2975,649
2976,959
2978,709
2979,800
2981,603
2982,857
2984,608
2985,775
2987,883
2988,786
2990,701
2991,1044
2993,606
2994,875
2996,735
2997,777
2999,822
3000,885
3002,897
3003,986
3005,878
3006,1055
3008,863
3009,1047
3011,949
3012,1037
3014,1080
3015,1121
3017,1008
3018,1244
3020,849
3021,1182
3023,909
3024,1005
3026,1155
3027,1055
3029,1165
3030,1333
3032,1118
3033,1307
3035,1180
3036,1290
3038,1097
3039,1349
3041,930
3042,1254
3044,766
3045,1082
3047,596
3048,935
3050,502
3051,753
3053,338
3054,662
3056,234
3057,476
3059,106
3060,381
3062,49
3063,270
3065,0
3066,200
3068,55
3069,165
3071,126
3072,202
3074,27
3075,283
3077,55
3078,180
3080,97
3081,192
3083,136
3084,248
3086,329
3087,292
3089,388
3090,473
3092,427
3093,559
3095,617
3096,587
3098,724
3099,771
3101,712
3102,878
3104,736
3105,869
3107,696
3108,908
3110,618
3111,847
3113,628
3114,786
3116,712
3117,793
3119,709
3120,894
3122,777
3123,894
3125,783
3126,924
3128,801
3129,954
3131,813
3132,954
3134,786
3135,978
3137,848
3138,961
3140,753
3141,1021
3143,788
3144,925
3146,853
3147,953
3149,988
3150,1005
3152,877
3153,1154
3155,948
3156,1059
3158,1079
3159,1119
3161,1090
3162,1230
3164,1028
3165,1261
3167,1008
3168,1192
3170,863
3171,1190
3173,772
3174,1024
3176,917
3177,954
3179,1000
3180,1074
3182,993
3183,1174
3185,1004
3186,1173
3188,1031
3189,1159
3191,1030
3192,1189
3194,933
3195,1185
3197,816
3198,1103
3200,877
3201,980
3203,872
3204,1032
3206,805
3207,1049
3209,909
3210,967
3212,910
3213,1093
3215,813
3216,1078
3218,674
3219,1000
3221,704
3222,875
3224,673
3225,868
3227,543
3228,829
3230,467
3231,714
3233,322
3234,638
3236,353
3237,485
3239,268
3240,495
3242,220
3243,439
3245,267
3246,394
3248,193
3249,440
3251,104
3252,355
3254,56
3255,254
3257,47
3258,236
3260,0
3261,231
3263,55
3264,140
3266,0
3267,195
3269,0
3270,166
3272,0
3273,166
3275,0
3276,189
3278,0
3279,171
3281,0
3282,199
3284,31
3285,141
3287,0
3288,205
3290,104
3291,165
3293,0
3294,273
3296,0
3297,172
3299,182
3300,168
3302,174
3303,331
3305,75
3306,320
3308,132
3309,240
3311,32
3312,280
3314,0
3315,165
3317,0
3318,171
3320,0
3321,162
3323,0
3324,137
3326,0
3327,148
3329,0
3330,170
3332,73
3333,170
3335,90
3336,233
3338,146
3339,246
3341,26
3342,286
3344,0
3345,194
3347,0
3348,141
3350,155
3351,159
3353,107
3354,319
3356,152
3357,263
3359,272
3360,313
3362,213
3363,397
3365,141
3366,367
3368,293
3369,309
3371,403
3372,464
3374,362
3375,574
3377,220
3378,510
3380,215
3381,385
3383,262
3384,393
3386,422
3387,415
3389,457
3390,585
3392,236
3393,627
3395,161
3396,408
3398,224
3399,314
3401,326
3402,370
3404,471
3405,495
3407,463
3408,649
3410,332
3411,620
3413,94
3414,481
3416,3
3417,270
3419,62
3420,160
3422,130
3423,235
3425,98
3426,280
3428,65
3429,271
3431,160
3432,227
3434,287
3435,312
3437,308
3438,441
3440,400
3441,472
3443,365
3444,560
3446,323
3447,527
3449,374
3450,490
3452,151
3453,526
3455,164
3456,304
3458,107
3459,303
3461,0
3462,275
3464,0
3465,170
3467,7
3468,173
3470,1
3471,139
3473,152
3474,161
3476,8
3477,321
3479,0
3480,160
3482,0
3483,185
3485,295
3486,157
3488,290
3489,456
3491,255
3492,445
3494,164
3495,406
3497,60
3498,318
3500,41
3501,199
3503,110
3504,229
3506,97
3507,258
3509,218
3510,254
3512,273
3513,363
3515,251
3516,439
3518,336
3519,409
3521,330
3522,499
3524,267
3525,476
3527,265
3528,393
3530,326
3531,439
3533,291
3534,487
3536,361
3537,465
3539,413
3540,559
3542,473
3543,575
3545,256
3546,645
3548,194
3549,420
3551,341
3552,361
3554,294
3555,496
3557,275
3558,450
3560,371
3561,446
3563,454
3564,559
3566,386
3567,620
3569,454
3570,537
3572,465
3573,606
3575,549
3576,647
3578,555
3579,690
3581,565
3582,723
3584,735
3585,717
3587,702
3588,910
3590,586
3591,854
3593,628
3594,748
3596,532
3597,781
3599,577
3600,698
3602,688
3603,750
3605,534
3606,838
3608,425
3609,722
3611,277
3612,589
3614,245
3615,433
3617,282
3618,398
3620,319
3621,467
3623,235
3624,485
3626,303
3627,390
3629,261
3630,453
3632,314
3633,431
3635,208
3636,469
3638,288
3639,382
3641,564
3642,455
3644,607
3645,739
3647,700
3648,768
3650,757
3651,868
3653,567
3654,908
3656,700
3657,731
3659,672
3660,877
3662,798
3663,829
3665,866
3666,954
3668,865
3669,1027
3671,734
3672,1006
3674,777
3675,884
3677,685
3678,948
3680,655
3681,851
3683,731
3684,809
3686,707
3687,894
3689,544
3690,874
3692,582
3693,703
3695,640
3696,766
3698,632
3699,793
3701,454
3702,790
3704,365
3705,593
3707,421
3708,535
3710,209
3711,569
3713,139
3714,356
3716,169
3717,315
3719,227
3720,341
3722,191
3723,380
3725,194
3726,343
3728,0
3729,348
3731,0
3732,167
3734,131
3735,164
3737,43
3738,297
3740,0
3741,186
3743,0
3744,170
3746,63
3747,167
3749,0
3750,238
3752,0
3753,165
3755,3
3756,159
3758,0
3759,153
3761,0
3762,164
3764,0
3765,149
3767,0
3768,146
3770,0
3771,154
3773,0
3774,155
3776,38
3777,183
3779,170
3780,180
3782,97
3783,341
3785,71
3786,245
3788,132
3789,239
3791,200
3792,294
3794,98
3795,343
3797,151
3798,261
3800,337
3801,305
3803,203
3804,505
3806,240
3807,361
3809,522
3810,419
3812,361
3813,677
3815,254
3816,532
3818,254
3819,422
3821,339
3822,425
3824,355
3825,495
3827,274
3828,524
3830,301
3831,441
3833,243
3834,463
3836,331
3837,398
3839,271
3840,486
3842,194
3843,416
3845,251
3846,339
3848,146
3849,407
3851,292
3852,316
3854,322
3855,468
3857,275
3858,471
3860,264
3861,447
3863,250
3864,410
3866,522
3867,422
3869,471
3870,691
3872,571
3873,638
3875,347
3876,726
3878,232
3879,528
3881,173
3882,387
3884,206
3885,314
3887,444
3888,387
3890,338
3891,599
3893,314
3894,517
3896,366
3897,500
3899,357
3900,521
3902,459
3903,530
3905,475
3906,631
3908,435
3909,635
3911,337
3912,608
3914,302
3915,526
3917,241
3918,460
3920,343
3921,396
3923,483
3924,513
3926,390
3927,647
3929,420
3930,561
3932,545
3933,577
3935,463
3936,705
3938,357
3939,614
3941,508
3942,527
3944,531
3945,666
3947,598
3948,704
3950,573
3951,749
3953,514
3954,754
3956,544
3957,682
3959,388
3960,695
3962,471
3963,598
3965,507
3966,654
3968,372
3969,670
3971,443
3972,536
3974,140
3975,596
3977,0
3978,287
3980,0
3981,166
3983,206
3984,145
3986,45
3987,381
3989,64
3990,193
3992,103
3993,237
3995,0
3996,268
3998,0
3999,151
4001,0
4002,160
4004,6
4005,157
4007,78
4008,155
4010,39
4011,239
4013,36
4014,223
4016,105
4017,213
4019,44
4020,274
4022,50
4023,209
4025,25
4026,206
4028,0
4029,186
4031,0
4032,163
4034,9
4035,153
4037,0
4038,178
4040,0
4041,160
4043,146
4044,163
4046,14
4047,312
4049,0
4050,167
4052,0
4053,161
4055,32
4056,161
4058,36
4059,172
4061,0
4062,196
4064,5
4065,144
4067,0
4068,155
4070,95
4071,163
4073,187
4074,259
4076,223
4077,356
4079,62
4080,391
4082,101
4083,226
4085,81
4086,255
4088,311
4089,239
4091,149
4092,474
4094,0
4095,312
4097,0
4098,193
4100,73
4101,167
4103,83
4104,230
4106,174
4107,234
4109,78
4110,344
4112,179
4113,216
4115,0
4116,320
4118,127
4119,169
4121,187
4122,286
4124,189
4125,358
4127,239
4128,350
4130,292
4131,384
4133,204
4134,437
4136,169
4137,398
4139,144
4140,338
4142,125
4143,313
4145,116
4146,288
4148,162
4149,277
4151,21
4152,321
4154,0
4155,184
4157,0
4158,183
4160,104
4161,141
4163,90
4164,269
4166,109
4167,238
4169,9
4170,266
4172,31
4173,168
4175,158
4176,213
4178,127
4179,308
4181,19
4182,274
4184,0
4185,196
4187,36
4188,151
4190,0
4191,208
4193,0
4194,163
4196,0
4197,130
4199,214
4200,156
4202,50
4203,368
4205,0
4206,218
4208,0
4209,146
4211,0
4212,161
4214,0
4215,188
4217,111
4218,156
4220,8
4221,270
4223,61
4224,184
4226,49
4227,233
4229,67
4230,214
4232,8
4233,232
4235,0
4236,157
4238,44
4239,165
4241,55
4242,212
4244,66
4245,212
4247,0
4248,205
4250,8
4251,152
4253,0
4254,171
4256,0
4257,168
4259,42
4260,150
4262,0
4263,222
4265,0
4266,172
4268,0
4269,163
4271,0
4272,160
4274,19
4275,143
4277,70
4278,171
4280,0
4281,251
4283,29
4284,160
4286,0
4287,191
4289,22
4290,169
4292,68
4293,192
4295,0
4296,219
4298,0
4299,171
4301,15
4302,148
4304,0
4305,170
4307,0
4308,168
4310,82
4311,161
4313,10
4314,247
4316,0
4317,167
4319,93
4320,186
4322,0
4323,270
4325,167
4326,173
4328,169
4329,314
4331,186
4332,312
4334,72
4335,350
4337,247
4338,239
4340,211
4341,389
4343,175
4344,394
4346,41
4347,339
4349,133
4350,199
4352,113
4353,314
4355,178
4356,271
4358,270
