time,queue
567,213
569,0
570,145
572,0
573,153
575,0
576,167
578,0
579,163
581,125
582,172
584,251
585,284
587,221
588,418
590,119
591,362
593,0
594,264
596,150
597,157
599,95
600,307
602,35
603,253
605,12
606,183
608,20
609,176
611,0
612,165
614,0
615,195
617,0
618,148
620,0
621,151
623,92
624,163
626,96
627,255
629,25
630,253
632,86
633,206
635,206
636,272
638,196
639,356
641,254
642,347
644,202
645,428
647,246
648,379
650,210
651,404
653,173
654,366
656,0
657,331
659,48
660,134
662,22
663,191
665,84
666,175
668,0
669,240
671,51
672,166
674,36
675,208
677,0
678,189
680,0
681,154
683,18
684,162
686,0
687,176
689,0
690,148
692,0
693,170
695,0
696,182
698,0
699,167
701,0
702,149
704,0
705,148
707,75
708,155
710,30
711,239
713,167
714,189
716,169
717,323
719,102
720,319
722,97
723,263
725,130
726,237
728,0
729,289
731,59
732,155
734,0
735,217
737,123
738,161
740,156
741,269
743,122
744,305
746,12
747,290
749,67
750,154
752,0
753,233
755,106
756,176
758,91
759,254
761,63
762,258
764,0
765,225
767,53
768,183
770,100
771,200
773,59
774,276
776,21
777,219
779,80
780,181
782,148
783,254
785,7
786,287
788,180
789,151
791,160
792,338
794,121
795,315
797,122
798,280
800,0
801,285
803,0
804,149
806,0
807,169
809,0
810,159
812,162
813,129
815,272
816,310
818,170
819,431
821,279
822,347
824,238
825,417
827,278
828,412
830,177
831,425
833,203
834,325
836,204
837,364
839,303
840,359
842,144
843,431
845,188
846,296
848,52
849,356
851,21
852,238
854,13
855,172
857,0
858,155
860,0
861,155
863,0
864,164
866,7
867,162
869,52
870,190
872,0
873,210
875,0
876,164
878,0
879,156
881,0
882,171
884,28
885,151
887,78
888,185
890,248
891,238
893,314
894,400
896,129
897,471
899,122
900,280
902,106
903,259
905,11
906,257
908,236
909,192
911,164
912,387
914,241
915,315
917,97
918,408
920,257
921,271
923,22
924,435
926,80
927,169
929,0
930,246
932,69
933,158
935,81
936,216
938,13
939,250
941,29
942,178
944,69
945,202
947,27
948,222
950,15
951,207
953,0
954,168
956,0
957,172
959,0
960,130
962,0
963,161
965,0
966,178
968,0
969,166
971,94
972,165
974,48
975,258
977,76
978,212
980,0
981,235
983,0
984,142
986,83
987,130
989,94
990,248
992,103
993,239
995,35
996,244
998,100
999,199
1001,25
1002,255
1004,233
1005,191
1007,309
1008,404
1010,266
1011,468
1013,254
1014,431
1016,122
1017,421
1019,282
1020,275
1022,277
1023,432
1025,476
1026,432
1028,307
1029,645
1031,349
1032,475
1034,410
1035,522
1037,373
1038,579
1040,320
1041,518
1043,392
1044,476
1046,457
1047,546
1049,442
1050,609
1052,547
1053,605
1055,427
1056,702
1058,549
1059,585
1061,431
1062,719
1064,314
1065,602
1067,331
1068,474
1070,300
1071,479
1073,152
1074,452
1076,80
1077,289
1079,110
1080,247
1082,19
1083,284
1085,0
1086,173
1088,0
1089,147
1091,178
1092,169
1094,63
1095,339
1097,58
1098,222
1100,0
1101,221
1103,0
1104,142
1106,0
1107,134
1109,0
1110,147
1112,0
1113,163
1115,0
1116,151
1118,0
1119,165
1121,0
1122,165
1124,0
1125,156
1127,0
1128,165
1130,3
1131,166
1133,122
1134,164
1136,33
1137,281
1139,98
1140,193
1142,125
1143,256
1145,8
1146,266
1148,0
1149,176
1151,25
1152,157
1154,0
1155,191
1157,0
1158,156
1160,0
1161,162
1163,0
1164,157
1166,77
1167,143
1169,101
1170,225
1172,76
1173,261
1175,29
1176,228
1178,0
1179,184
1181,64
1182,152
1184,36
1185,211
1187,0
1188,191
1190,0
1191,165
1193,34
1194,177
1196,8
1197,183
1199,0
1200,158
1202,52
1203,157
1205,28
1206,201
1208,57
1209,190
1211,44
1212,213
1214,0
1215,200
1217,98
1218,149
1220,109
1221,254
1223,0
1224,273
1226,2
1227,149
1229,70
1230,164
1232,0
1233,205
1235,0
1236,170
1238,138
1239,166
1241,55
1242,275
1244,58
1245,216
1247,45
1248,194
1250,0
1251,209
1253,123
1254,156
1256,46
1257,281
1259,6
1260,204
1262,0
1263,158
1265,0
1266,164
1268,55
1269,156
1271,0
1272,208
1274,0
1275,159
1277,0
1278,176
1280,0
1281,153
1283,0
1284,157
1286,0
1287,148
1289,0
1290,143
1292,167
1293,161
1295,316
1296,332
1298,324
1299,485
1301,311
1302,482
1304,266
1305,456
1307,95
1308,432
1310,0
1311,243
1313,0
1314,158
1316,46
1317,174
1319,22
1320,207
1322,0
1323,190
1325,6
1326,179
1328,124
1329,176
1331,0
1332,284
1334,126
1335,188
1337,31
1338,283
1340,165
1341,193
1343,102
1344,317
1346,0
1347,249
1349,52
1350,173
1352,140
1353,217
1355,205
1356,318
1358,29
1359,364
1361,0
1362,197
1364,35
1365,160
1367,139
1368,203
1370,61
1371,292
1373,141
1374,230
1376,217
1377,304
1379,176
1380,390
1382,292
1383,344
1385,209
1386,462
1388,96
1389,373
1391,119
1392,241
1394,0
1395,282
1397,0
1398,183
1400,42
1401,158
1403,0
1404,180
1406,0
1407,176
1409,0
1410,137
1412,0
1413,167
1415,0
1416,158
1418,0
1419,153
1421,0
1422,174
1424,0
1425,161
1427,0
1428,160
1430,0
1431,173
1433,50
1434,162
1436,32
1437,213
1439,0
1440,197
1442,0
1443,146
1445,0
1446,154
1448,36
1449,162
1451,126
1452,194
1454,0
1455,288
1457,0
1458,152
1460,97
1461,147
1463,0
1464,261
1466,0
1467,178
1469,15
1470,162
1472,11
1473,186
1475,0
1476,174
1478,0
1479,151
1481,0
1482,166
1484,0
1485,185
1487,0
1488,151
1490,0
1491,170
1493,176
1494,163
1496,270
1497,345
1499,256
1500,426
1502,164
1503,427
1505,77
1506,322
1508,170
1509,221
1511,257
1512,335
1514,130
1515,400
1517,91
1518,284
1520,236
1521,253
1523,186
1524,415
1526,217
1527,343
1529,69
1530,368
1532,123
1533,227
1535,175
1536,293
1538,222
1539,319
1541,194
1542,376
1544,304
1545,339
1547,273
1548,442
1550,244
1551,433
1553,141
1554,397
1556,53
1557,315
1559,0
1560,226
1562,0
1563,151
1565,76
1566,176
1568,154
1569,235
1571,0
1572,306
1574,48
1575,157
1577,0
1578,200
1580,79
1581,149
1583,80
1584,228
1586,69
1587,225
1589,0
1590,223
1592,0
1593,156
1595,0
1596,163
1598,37
1599,168
1601,0
1602,200
1604,117
1605,177
1607,0
1608,282
1610,79
1611,164
1613,106
1614,232
1616,9
1617,284
1619,0
1620,162
1622,0
1623,162
1625,0
1626,162
1628,0
1629,201
1631,0
1632,159
1634,0
1635,168
1637,0
1638,156
1640,0
1641,142
1643,0
1644,165
1646,2
1647,154
1649,0
1650,139
1652,11
1653,157
1655,130
1656,169
1658,0
1659,310
1661,0
1662,162
1664,0
1665,156
1667,52
1668,152
1670,0
1671,216
1673,0
1674,146
1676,0
1677,144
1679,22
1680,179
1682,0
1683,160
1685,49
1686,154
1688,0
1689,218
1691,0
1692,160
1694,48
1695,163
1697,83
1698,201
1700,254
1701,256
1703,328
1704,413
1706,189
1707,498
1709,47
1710,376
1712,26
1713,186
1715,103
1716,201
1718,75
1719,263
1721,90
1722,218
1724,0
1725,234
1727,0
1728,147
1730,36
1731,160
1733,230
1734,192
1736,179
1737,371
1739,115
1740,348
1742,0
1743,255
1745,74
1746,174
1748,0
1749,229
1751,0
1752,154
1754,106
1755,165
1757,0
1758,273
1760,115
1761,177
1763,0
1764,266
1766,0
1767,156
1769,0
1770,150
1772,0
1773,165
1775,90
1776,168
1778,76
1779,269
1781,191
1782,234
1784,279
1785,351
1787,444
1788,425
1790,362
1791,603
1793,250
1794,536
1796,5
1797,408
1799,230
1800,167
1802,187
1803,399
1805,238
1806,364
1808,276
1809,389
1811,197
1812,436
1814,266
1815,365
1817,192
1818,409
1820,184
1821,343
1823,61
1824,331
1826,116
1827,214
1829,53
1830,260
1832,197
1833,214
1835,175
1836,356
1838,123
1839,334
1841,109
1842,298
1844,0
1845,257
1847,0
1848,151
1850,0
1851,172
1853,0
1854,135
1856,0
1857,145
1859,0
1860,133
1862,0
1863,143
1865,67
1866,161
1868,19
1869,197
1871,0
1872,166
1874,0
1875,139
1877,0
1878,157
1880,0
1881,134
1883,0
1884,162
1886,0
1887,160
1889,0
1890,145
1892,0
1893,139
1895,0
1896,142
1898,69
1899,152
1901,0
1902,227
1904,0
1905,157
1907,155
1908,166
1910,0
1911,322
1913,0
1914,164
1916,86
1917,148
1919,0
1920,263
1922,0
1923,148
1925,2
1926,176
1928,0
1929,176
1931,101
1932,157
1934,21
1935,272
1937,0
1938,167
1940,0
1941,163
1943,49
1944,158
1946,60
1947,190
1949,0
1950,231
1952,0
1953,166
1955,0
1956,163
1958,0
1959,158
1961,0
1962,153
1964,73
1965,165
1967,11
1968,222
1970,0
1971,159
1973,0
1974,165
1976,73
1977,164
1979,0
1980,237
1982,230
1983,164
1985,180
1986,374
1988,90
1989,338
1991,35
1992,234
1994,61
1995,179
1997,231
1998,217
2000,246
2001,382
2003,176
2004,373
2006,250
2007,353
2009,158
2010,391
2012,63
2013,328
2015,25
2016,197
2018,0
2019,178
2021,0
2022,145
2024,66
2025,149
2027,193
2028,223
2030,157
2031,348
2033,188
2034,320
2036,0
2037,318
2039,57
2040,149
2042,128
2043,215
2045,109
2046,304
2048,74
2049,262
2051,138
2052,244
2054,0
2055,293
2057,0
2058,143
2060,137
2061,167
2063,237
2064,304
2066,245
2067,397
2069,284
2070,396
2072,162
2073,434
2075,167
2076,336
2078,132
2079,328
2081,39
2082,286
2084,0
2085,220
2087,0
2088,193
2090,110
2091,154
2093,52
2094,264
2096,0
2097,224
2099,0
2100,154
2102,0
2103,149
2105,0
2106,161
2108,40
2109,130
2111,0
2112,198
2114,0
2115,125
2117,0
2118,164
2120,0
2121,177
2123,0
2124,162
2126,0
2127,156
2129,44
2130,146
2132,0
2133,185
2135,0
2136,164
2138,0
2139,157
2141,64
2142,151
2144,134
2145,214
2147,174
2148,293
2150,185
2151,338
2153,171
2154,345
2156,151
2157,345
2159,117
2160,317
2162,176
2163,273
2165,314
2166,333
2168,212
2169,498
2171,268
2172,349
2174,152
2175,416
2177,94
2178,314
2180,31
2181,265
2183,0
2184,186
2186,17
2187,156
2189,17
2190,184
2192,47
2193,180
2195,0
2196,180
2198,57
2199,168
2201,63
2202,215
2204,0
2205,219
2207,0
2208,163
2210,117
2211,172
2213,6
2214,275
2216,202
2217,162
2219,106
2220,361
2222,96
2223,259
2225,0
2226,242
2228,0
2229,187
2231,0
2232,162
2234,0
2235,147
2237,0
2238,146
2240,0
2241,139
2243,0
2244,153
2246,37
2247,145
2249,151
2250,199
2252,304
2253,315
2255,232
2256,467
2258,132
2259,390
2261,0
2262,305
2264,45
2265,181
2267,78
2268,189
2270,70
2271,227
2273,204
2274,235
2276,20
2277,358
2279,31
2280,188
2282,0
2283,188
2285,0
2286,166
2288,14
2289,151
2291,118
2292,187
2294,27
2295,280
2297,0
2298,200
2300,0
2301,150
2303,0
2304,158
2306,0
2307,165
2309,0
2310,159
2312,84
2313,158
2315,49
2316,236
2318,47
2319,209
2321,1
2322,195
2324,0
2325,136
2327,0
2328,170
2330,39
2331,148
2333,0
2334,192
2336,3
2337,141
2339,0
2340,139
2342,137
2343,178
2345,18
2346,295
2348,81
2349,190
2351,0
2352,225
2354,2
2355,162
2357,0
2358,163
2360,118
2361,143
2363,15
2364,286
2366,13
2367,178
2369,0
2370,201
2372,0
2373,163
2375,0
2376,159
2378,0
2379,150
2381,6
2382,179
2384,0
2385,175
2387,0
2388,149
2390,0
2391,149
2393,0
2394,150
2396,0
2397,168
2399,58
2400,156
2402,10
2403,198
2405,0
2406,155
2408,0
2409,146
2411,32
2412,170
2414,25
2415,172
2417,0
2418,205
2420,110
2421,147
2423,53
2424,290
2426,26
2427,226
2429,0
2430,176
2432,0
2433,160
2435,79
2436,159
2438,0
2439,235
2441,17
2442,162
2444,0
2445,184
2447,0
2448,142
2450,0
2451,161
2453,42
2454,152
2456,1
2457,195
2459,0
2460,173
2462,44
2463,164
2465,93
2466,184
2468,123
2469,262
2471,129
2472,274
2474,251
2475,270
2477,287
2478,423
2480,385
2481,437
2483,270
2484,548
2486,250
2487,426
2489,226
2490,393
2492,192
2493,381
2495,164
2496,345
2498,263
2499,321
2501,360
2502,411
2504,448
2505,528
2507,436
2508,605
2510,557
2511,604
2513,489
2514,732
2516,420
2517,637
2519,316
2520,573
2522,224
2523,473
2525,264
2526,394
2528,376
2529,435
2531,320
2532,540
2534,204
2535,472
2537,213
2538,370
2540,152
2541,369
2543,23
2544,295
2546,210
2547,194
2549,278
2550,375
2552,260
2553,432
2555,144
2556,426
2558,61
2559,301
2561,4
2562,221
2564,4
2565,148
2567,0
2568,158
2570,0
2571,142
2573,0
2574,165
2576,45
2577,153
2579,0
2580,198
2582,21
2583,182
2585,98
2586,183
2588,234
2589,242
2591,114
2592,406
2594,118
2595,276
2597,144
2598,294
2600,0
2601,304
2603,29
2604,173
2606,203
2607,206
2609,201
2610,376
2612,92
2613,374
2615,247
2616,265
2618,218
2619,436
2621,0
2622,386
2624,86
2625,147
2627,52
2628,250
2630,85
2631,216
2633,80
2634,239
2636,0
2637,233
2639,14
2640,145
2642,0
2643,173
2645,0
2646,165
2648,0
2649,159
2651,129
2652,150
2654,162
2655,272
2657,137
2658,314
2660,0
2661,286
2663,38
2664,176
2666,42
2667,217
2669,146
2670,208
2672,80
2673,310
2675,22
2676,227
2678,0
2679,179
2681,0
2682,142
2684,0
2685,188
2687,0
2688,156
2690,0
2691,161
2693,0
2694,153
2696,103
2697,169
2699,212
2700,273
2702,213
2703,367
2705,200
2706,364
2708,229
2709,336
2711,145
2712,377
2714,257
2715,302
2717,153
2718,395
2720,109
2721,308
2723,0
2724,266
2726,39
2727,157
2729,0
2730,184
2732,0
2733,174
2735,0
2736,142
2738,0
2739,164
2741,0
2742,170
2744,0
2745,147
2747,163
2748,169
2750,278
2751,325
2753,283
2754,420
2756,274
2757,446
2759,134
2760,412
2762,88
2763,262
2765,39
2766,243
2768,0
2769,186
2771,0
2772,154
2774,0
2775,157
2777,0
2778,147
2780,0
2781,155
2783,45
2784,156
2786,126
2787,195
2789,112
2790,300
2792,51
2793,256
2795,8
2796,193
2798,0
2799,159
2801,112
2802,170
2804,306
2805,267
2807,195
2808,467
2810,99
2811,343
2813,0
2814,249
2816,0
2817,163
2819,31
2820,162
2822,113
2823,198
2825,58
2826,270
2828,0
2829,206
2831,0
2832,143
2834,151
2835,155
2837,250
2838,293
2840,296
2841,406
2843,368
2844,467
2846,300
2847,529
2849,333
2850,471
2852,394
2853,490
2855,368
2856,560
2858,397
2859,536
2861,411
2862,547
2864,379
2865,562
2867,301
2868,543
2870,201
2871,462
2873,255
2874,369
2876,339
2877,423
2879,339
2880,487
2882,268
2883,476
2885,521
2886,422
2888,571
2889,682
2891,623
2892,701
2894,566
2895,780
2897,437
2898,711
2900,487
2901,582
2903,622
2904,651
2906,658
2907,780
2909,716
2910,837
2912,816
2913,873
2915,1008
2916,969
2918,963
2919,1187
2921,1130
2922,1133
2924,1001
2925,1313
2927,751
2928,1147
2930,751
2931,904
2933,656
2934,915
2936,679
2937,807
2939,769
2940,827
2942,1021
2943,924
2945,1002
2946,1154
2948,939
2949,1155
2951,751
2952,1095
2954,769
2955,917
2957,514
2958,937
2960,475
2961,677
2963,453
2964,631
2966,459
2967,595
2969,561
2970,618
2972,493
2973,725
2975,524
2976,656
2978,504
2979,677
2981,591
2982,669
2984,634
2985,738
2987,423
2988,783
2990,401
2991,579
2993,356
2994,585
2996,178
2997,510
2999,244
3000,324
3002,31
3003,381
3005,0
3006,183
3008,13
3009,160
3011,89
3012,174
3014,0
3015,264
3017,0
3018,162
3020,0
3021,154
3023,10
3024,161
3026,0
3027,177
3029,0
3030,171
3032,0
3033,144
3035,0
3036,157
3038,30
3039,146
3041,0
3042,170
3044,13
3045,161
3047,14
3048,174
3050,0
3051,149
3053,0
3054,154
3056,0
3057,152
3059,0
3060,158
3062,0
3063,157
3065,75
3066,184
3068,194
3069,235
3071,166
3072,355
3074,229
3075,325
3077,184
3078,391
3080,141
3081,332
3083,195
3084,326
3086,262
3087,367
3089,347
3090,425
3092,195
3093,484
3095,237
3096,355
3098,369
3099,407
3101,275
3102,520
3104,135
3105,424
3107,87
3108,289
3110,31
3111,265
3113,0
3114,208
3116,0
3117,164
3119,151
3120,169
3122,42
3123,325
3125,66
3126,208
3128,0
3129,230
3131,108
3132,162
3134,19
3135,267
3137,0
3138,170
3140,12
3141,168
3143,33
3144,154
3146,2
3147,196
3149,0
3150,156
3152,0
3153,165
3155,0
3156,162
3158,0
3159,147
3161,0
3162,143
3164,0
3165,148
3167,153
3168,129
3170,252
3171,313
3173,167
3174,417
3176,69
3177,301
3179,0
3180,208
3182,72
3183,163
3185,193
3186,248
3188,183
3189,357
3191,0
3192,317
3194,0
3195,156
3197,0
3198,158
3200,0
3201,166
3203,0
3204,161
3206,86
3207,203
3209,48
3210,258
3212,66
3213,215
3215,91
3216,224
3218,119
3219,271
3221,153
3222,283
3224,167
3225,316
3227,243
3228,313
3230,85
3231,411
3233,90
3234,239
3236,0
3237,247
3239,0
3240,156
3242,0
3243,152
3245,0
3246,170
3248,40
3249,137
3251,95
3252,204
3254,0
3255,248
3257,161
3258,165
3260,139
3261,334
3263,30
3264,312
3266,0
3267,184
3269,2
3270,171
3272,1
3273,149
3275,2
3276,146
3278,0
3279,147
3281,178
3282,170
3284,189
3285,319
3287,0
3288,348
3290,0
3291,151
3293,0
3294,143
3296,5
3297,163
3299,0
3300,155
3302,20
3303,160
3305,42
3306,203
3308,69
3309,174
3311,0
3312,232
3314,93
3315,163
3317,0
3318,255
3320,0
3321,154
3323,150
3324,152
3326,70
3327,309
3329,0
3330,203
3332,12
3333,172
3335,0
3336,164
3338,0
3339,166
3341,0
3342,160
3344,0
3345,149
3347,0
3348,157
3350,0
3351,162
3353,0
3354,147
3356,39
3357,173
3359,127
3360,198
3362,94
3363,298
3365,0
3366,241
3368,0
3369,133
3371,0
3372,160
3374,6
3375,183
3377,0
3378,152
3380,0
3381,167
3383,0
3384,159
3386,0
3387,151
3389,0
3390,176
3392,38
3393,183
3395,130
3396,202
3398,50
3399,284
3401,170
3402,200
3404,128
3405,316
3407,98
3408,267
3410,66
3411,264
3413,123
3414,208
3416,121
3417,267
3419,109
3420,283
3422,0
3423,273
3425,0
3426,144
3428,24
3429,144
3431,94
3432,172
3434,82
3435,250
3437,39
3438,275
3440,0
3441,202
3443,0
3444,169
3446,0
3447,156
3449,0
3450,157
3452,0
3453,169
3455,157
3456,174
3458,261
3459,321
3461,303
3462,419
3464,83
3465,453
3467,0
3468,236
3470,0
3471,160
3473,0
3474,154
3476,0
3477,151
3479,0
3480,153
3482,0
3483,154
3485,0
3486,157
3488,0
3489,184
3491,39
3492,176
3494,22
3495,198
3497,53
3498,196
3500,78
3501,222
3503,168
3504,222
3506,99
3507,343
3509,142
3510,281
3512,86
3513,331
3515,32
3516,210
3518,0
3519,200
3521,0
3522,162
3524,73
3525,168
3527,120
3528,224
3530,74
3531,285
3533,99
3534,247
3536,2
3537,245
3539,28
3540,147
3542,0
3543,190
3545,87
3546,154
3548,5
3549,234
3551,0
3552,168
3554,0
3555,174
3557,52
3558,144
3560,0
3561,207
3563,0
3564,158
3566,0
3567,143
3569,0
3570,167
3572,43
3573,159
3575,252
3576,204
3578,56
3579,421
3581,0
3582,227
3584,109
3585,169
3587,79
3588,269
3590,84
3591,232
3593,58
3594,244
3596,0
3597,222
3599,0
3600,153
3602,0
3603,177
3605,0
3606,131
3608,0
3609,153
3611,0
3612,203
3614,91
3615,155
3617,145
3618,239
3620,215
3621,302
3623,44
3624,372
3626,23
3627,224
3629,0
3630,202
3632,0
3633,149
3635,89
3636,168
3638,196
3639,223
3641,174
3642,362
3644,137
3645,322
3647,0
3648,296
3650,0
3651,168
3653,0
3654,151
3656,15
3657,132
3659,17
3660,156
3662,0
3663,191
3665,211
3666,139
3668,321
3669,383
3671,302
3672,487
3674,276
3675,459
3677,189
3678,445
3680,85
3681,382
3683,275
3684,245
3686,179
3687,447
3689,113
3690,330
3692,85
3693,269
3695,95
3696,250
3698,67
3699,247
3701,79
3702,242
3704,19
3705,251
3707,149
3708,178
3710,146
3711,324
3713,195
3714,292
3716,179
3717,366
3719,53
3720,339
3722,117
3723,234
3725,0
3726,276
3728,0
3729,162
3731,0
3732,156
3734,0
3735,152
3737,0
3738,159
3740,103
3741,161
3743,118
3744,227
3746,128
3747,291
3749,0
3750,294
3752,0
3753,175
3755,0
3756,148
3758,0
3759,188
3761,56
3762,184
3764,0
3765,234
3767,0
3768,158
3770,0
3771,157
3773,55
3774,153
3776,0
3777,238
3779,43
3780,144
3782,14
3783,213
3785,0
3786,158
3788,0
3789,156
3791,0
3792,149
3794,0
3795,144
3797,7
3798,134
3800,0
3801,166
3803,0
3804,179
3806,20
3807,161
3809,0
3810,181
3812,0
3813,156
3815,0
3816,175
3818,66
3819,185
3821,0
3822,218
3824,76
3825,159
3827,81
3828,247
3830,0
3831,222
3833,0
3834,170
3836,177
3837,200
3839,86
3840,339
3842,72
3843,242
3845,92
3846,219
3848,14
3849,266
3851,162
3852,188
3854,48
3855,293
3857,117
3858,222
3860,173
3861,268
3863,342
3864,306
3866,256
3867,510
3869,402
3870,414
3872,345
3873,552
3875,251
3876,506
3878,148
3879,398
3881,14
3882,322
3884,7
3885,176
3887,0
3888,165
3890,91
3891,131
3893,0
3894,220
3896,63
3897,147
3899,38
3900,222
3902,33
3903,222
3905,0
3906,178
3908,104
3909,169
3911,205
3912,266
3914,68
3915,363
3917,153
3918,206
3920,74
3921,317
3923,0
3924,235
3926,0
3927,162
3929,0
3930,169
3932,0
3933,168
3935,0
3936,156
3938,67
3939,150
3941,57
3942,224
3944,90
3945,224
3947,105
3948,220
3950,0
3951,269
3953,0
3954,154
3956,2
3957,143
3959,0
3960,148
3962,235
3963,158
3965,273
3966,379
3968,215
3969,444
3971,7
3972,371
3974,0
3975,148
3977,71
3978,150
3980,97
3981,215
3983,144
3984,256
3986,190
3987,299
3989,230
3990,351
3992,110
3993,395
3995,0
3996,264
3998,0
3999,150
4001,0
4002,154
4004,0
4005,165
4007,0
4008,172
4010,0
4011,154
4013,25
4014,172
4016,0
4017,167
4019,0
4020,170
4022,0
4023,152
4025,107
4026,200
4028,54
4029,257
4031,40
4032,194
4034,48
4035,186
4037,120
4038,188
4040,64
4041,277
4043,53
4044,238
4046,123
4047,221
4049,0
4050,285
4052,0
4053,175
4055,0
4056,147
4058,0
4059,160
4061,0
4062,128
4064,0
4065,131
4067,0
4068,133
4070,0
4071,142
4073,209
4074,152
4076,93
4077,334
4079,267
4080,283
4082,153
4083,409
4085,183
4086,321
4088,167
4089,357
4091,319
4092,334
4094,367
4095,467
4097,415
4098,527
4100,423
4101,578
4103,347
4104,581
4106,288
4107,502
4109,203
4110,441
4112,169
4113,347
4115,273
4116,340
4118,259
4119,423
4121,284
4122,414
4124,275
4125,442
4127,362
4128,431
4130,318
4131,512
4133,149
4134,446
4136,170
4137,319
4139,99
4140,300
4142,23
4143,269
4145,0
4146,169
4148,25
4149,149
4151,0
4152,200
4154,108
4155,158
4157,144
4158,283
4160,81
4161,321
4163,33
4164,220
4166,48
4167,202
4169,0
4170,198
4172,138
4173,147
4175,50
4176,307
4178,48
4179,201
4181,0
4182,214
4184,0
4185,167
4187,0
4188,175
4190,31
4191,138
4193,0
4194,194
4196,0
4197,144
4199,0
4200,155
4202,92
4203,145
4205,108
4206,261
4208,0
4209,262
4211,0
4212,150
4214,0
4215,165
4217,0
4218,158
4220,0
4221,147
4223,0
4224,163
4226,0
4227,134
4229,0
4230,173
4232,0
4233,150
4235,0
4236,121
4238,0
4239,168
4241,0
4242,163
4244,0
4245,146
4247,0
4248,179
4250,28
4251,143
4253,0
4254,201
4256,23
4257,155
4259,0
4260,178
4262,103
4263,180
4265,0
4266,260
4268,0
4269,159
4271,0
4272,159
4274,16
4275,150
4277,138
4278,171
4280,0
4281,279
4283,99
4284,166
4286,193
4287,256
4289,254
4290,345
4292,91
4293,421
4295,43
4296,266
4298,0
4299,196
4301,71
4302,162
4304,76
4305,210
4307,136
4308,230
4310,171
4311,289
4313,372
4314,346
4316,377
4317,535
4319,276
4320,551
4322,121
4323,445
4325,70
4326,289
4328,0
4329,224
4331,0
4332,169
4334,0
4335,156
4337,0
4338,128
4340,13
4341,161
4343,18
4344,187
4346,193
4347,166
4349,161
4350,352
4352,200
4353,309
4355,171
4356,368
4358,39
4359,318
4361,145
4362,209
4364,245
4365,295
4367,96
4368,397
4370,236
4371,272
4373,184
4374,390
4376,163
4377,338
4379,204
4380,335
4382,153
4383,390
4385,205
4386,304
4388,127
4389,370
4391,179
4392,268
4394,71
